id,node,group,tolerance
0,18,g0,0.6
1,46,g0,0.6
2,35,g0,0.6
3,29,g0,0.6
4,7,g0,0.6
5,7,g0,0.6
6,2,g0,0.6
7,42,g0,0.6
8,30,g0,0.6
9,34,g0,0.6
10,0,g0,0.6
11,48,g0,0.6
12,41,g0,0.6
13,10,g0,0.6
14,8,g0,0.6
15,8,g0,0.6
16,14,g0,0.6
17,25,g0,0.6
18,21,g0,0.6
19,13,g0,0.6
20,30,g0,0.6
21,6,g0,0.6
22,13,g0,0.6
23,17,g0,0.6
24,22,g0,0.6
25,39,g0,0.6
26,9,g0,0.6
27,24,g0,0.6
28,29,g0,0.6
29,1,g0,0.6
30,30,g0,0.6
31,8,g0,0.6
32,2,g0,0.6
33,46,g0,0.6
34,47,g0,0.6
35,40,g0,0.6
36,14,g0,0.6
37,4,g0,0.6
38,33,g0,0.6
39,21,g0,0.6
40,5,g0,0.6
41,23,g0,0.6
42,1,g0,0.6
43,44,g0,0.6
44,12,g0,0.6
45,32,g0,0.6
46,14,g0,0.6
47,25,g0,0.6
48,26,g0,0.6
49,9,g0,0.6
50,48,g0,0.6
51,38,g0,0.6
52,46,g0,0.6
53,43,g0,0.6
54,29,g0,0.6
55,45,g0,0.6
56,3,g0,0.6
57,9,g0,0.6
58,1,g0,0.6
59,15,g0,0.6
60,19,g0,0.6
61,12,g0,0.6
62,41,g0,0.6
63,17,g0,0.6
64,13,g0,0.6
65,26,g0,0.6
66,6,g0,0.6
67,40,g0,0.6
68,3,g0,0.6
69,49,g0,0.6
70,38,g0,0.6
71,9,g0,0.6
72,0,g0,0.6
73,40,g0,0.6
74,34,g0,0.6
75,35,g0,0.6
76,38,g0,0.6
77,3,g0,0.6
78,17,g0,0.6
79,4,g0,0.6
80,42,g0,0.6
81,30,g0,0.6
82,15,g0,0.6
83,2,g0,0.6
84,14,g0,0.6
85,15,g0,0.6
86,35,g0,0.6
87,31,g0,0.6
88,43,g0,0.6
89,23,g0,0.6
90,4,g0,0.6
91,34,g0,0.6
92,37,g0,0.6
93,27,g0,0.6
94,38,g0,0.6
95,23,g0,0.6
96,25,g0,0.6
97,21,g0,0.6
98,1,g0,0.6
99,4,g0,0.6
100,1,g0,0.6
101,31,g0,0.6
102,14,g0,0.6
103,24,g0,0.6
104,44,g0,0.6
105,12,g0,0.6
106,20,g0,0.6
107,37,g0,0.6
108,11,g0,0.6
109,3,g0,0.6
110,13,g0,0.6
111,7,g0,0.6
112,45,g0,0.6
113,40,g0,0.6
114,31,g0,0.6
115,42,g0,0.6
116,40,g0,0.6
117,9,g0,0.6
118,43,g0,0.6
119,26,g0,0.6
120,40,g0,0.6
121,44,g0,0.6
122,14,g0,0.6
123,4,g0,0.6
124,11,g0,0.6
125,21,g0,0.6
126,40,g0,0.6
127,42,g0,0.6
128,0,g0,0.6
129,24,g0,0.6
130,20,g0,0.6
131,10,g0,0.6
132,4,g0,0.6
133,16,g0,0.6
134,46,g0,0.6
135,15,g0,0.6
136,24,g0,0.6
137,34,g0,0.6
138,17,g0,0.6
139,48,g0,0.6
140,47,g0,0.6
141,12,g0,0.6
142,24,g0,0.6
143,14,g0,0.6
144,13,g0,0.6
145,1,g0,0.6
146,30,g0,0.6
147,24,g0,0.6
148,2,g0,0.6
149,13,g0,0.6
150,44,g0,0.6
151,11,g0,0.6
152,6,g0,0.6
153,23,g0,0.6
154,49,g0,0.6
155,11,g0,0.6
156,33,g0,0.6
157,37,g0,0.6
158,11,g0,0.6
159,35,g0,0.6
160,17,g0,0.6
161,31,g0,0.6
162,31,g0,0.6
163,25,g0,0.6
164,3,g0,0.6
165,41,g0,0.6
166,15,g0,0.6
167,9,g0,0.6
168,1,g0,0.6
169,29,g0,0.6
170,33,g0,0.6
171,0,g0,0.6
172,24,g0,0.6
173,11,g0,0.6
174,31,g0,0.6
175,8,g0,0.6
176,33,g0,0.6
177,19,g0,0.6
178,46,g0,0.6
179,6,g0,0.6
180,16,g0,0.6
181,4,g0,0.6
182,45,g0,0.6
183,43,g0,0.6
184,12,g0,0.6
185,32,g0,0.6
186,40,g0,0.6
187,27,g0,0.6
188,25,g0,0.6
189,11,g0,0.6
190,3,g0,0.6
191,44,g0,0.6
192,44,g0,0.6
193,31,g0,0.6
194,16,g0,0.6
195,16,g0,0.6
196,35,g0,0.6
197,44,g0,0.6
198,43,g0,0.6
199,38,g0,0.6
200,31,g0,0.6
201,3,g0,0.6
202,7,g0,0.6
203,44,g0,0.6
204,30,g0,0.6
205,0,g0,0.6
206,4,g0,0.6
207,32,g0,0.6
208,0,g0,0.6
209,7,g0,0.6
210,26,g0,0.6
211,33,g0,0.6
212,32,g0,0.6
213,11,g0,0.6
214,34,g0,0.6
215,11,g0,0.6
216,15,g0,0.6
217,36,g0,0.6
218,32,g0,0.6
219,42,g0,0.6
220,32,g0,0.6
221,28,g0,0.6
222,3,g0,0.6
223,17,g0,0.6
224,12,g0,0.6
225,11,g0,0.6
226,48,g0,0.6
227,19,g0,0.6
228,43,g0,0.6
229,31,g0,0.6
230,39,g0,0.6
231,24,g0,0.6
232,28,g0,0.6
233,23,g0,0.6
234,9,g0,0.6
235,35,g0,0.6
236,13,g0,0.6
237,1,g0,0.6
238,31,g0,0.6
239,8,g0,0.6
240,46,g0,0.6
241,47,g0,0.6
242,44,g0,0.6
243,18,g0,0.6
244,0,g0,0.6
245,45,g0,0.6
246,21,g0,0.6
247,47,g0,0.6
248,47,g0,0.6
249,42,g0,0.6
250,13,g0,0.6
251,19,g0,0.6
252,42,g0,0.6
253,14,g0,0.6
254,8,g0,0.6
255,27,g0,0.6
256,46,g0,0.6
257,34,g0,0.6
258,28,g0,0.6
259,4,g0,0.6
260,30,g0,0.6
261,49,g0,0.6
262,6,g0,0.6
263,24,g0,0.6
264,43,g0,0.6
265,36,g0,0.6
266,34,g0,0.6
267,34,g0,0.6
268,17,g0,0.6
269,13,g0,0.6
270,40,g0,0.6
271,40,g0,0.6
272,42,g0,0.6
273,44,g0,0.6
274,24,g0,0.6
275,24,g0,0.6
276,39,g0,0.6
277,32,g0,0.6
278,34,g0,0.6
279,39,g0,0.6
280,43,g0,0.6
281,16,g0,0.6
282,18,g0,0.6
283,3,g0,0.6
284,28,g0,0.6
285,1,g0,0.6
286,22,g0,0.6
287,26,g0,0.6
288,13,g0,0.6
289,29,g0,0.6
290,1,g0,0.6
291,1,g0,0.6
292,40,g0,0.6
293,17,g0,0.6
294,5,g0,0.6
295,25,g0,0.6
296,38,g0,0.6
297,10,g0,0.6
298,30,g0,0.6
299,3,g0,0.6
300,2,g0,0.6
301,25,g0,0.6
302,26,g0,0.6
303,31,g0,0.6
304,35,g0,0.6
305,48,g0,0.6
306,24,g0,0.6
307,15,g0,0.6
308,39,g0,0.6
309,12,g0,0.6
310,21,g0,0.6
311,3,g0,0.6
312,1,g0,0.6
313,47,g0,0.6
314,41,g0,0.6
315,33,g0,0.6
316,20,g0,0.6
317,8,g0,0.6
318,7,g0,0.6
319,12,g0,0.6
320,26,g0,0.6
321,34,g0,0.6
322,32,g0,0.6
323,13,g0,0.6
324,47,g0,0.6
325,36,g0,0.6
326,27,g0,0.6
327,30,g0,0.6
328,20,g0,0.6
329,11,g0,0.6
330,17,g0,0.6
331,37,g0,0.6
332,0,g0,0.6
333,4,g0,0.6
334,1,g0,0.6
335,1,g0,0.6
336,42,g0,0.6
337,34,g0,0.6
338,23,g0,0.6
339,4,g0,0.6
340,23,g0,0.6
341,23,g0,0.6
342,8,g0,0.6
343,21,g0,0.6
344,19,g0,0.6
345,30,g0,0.6
346,31,g0,0.6
347,1,g0,0.6
348,18,g0,0.6
349,31,g0,0.6
350,24,g0,0.6
351,42,g0,0.6
352,32,g0,0.6
353,7,g0,0.6
354,2,g0,0.6
355,31,g0,0.6
356,1,g0,0.6
357,29,g0,0.6
358,46,g0,0.6
359,28,g0,0.6
360,19,g0,0.6
361,31,g0,0.6
362,22,g0,0.6
363,26,g0,0.6
364,46,g0,0.6
365,19,g0,0.6
366,47,g0,0.6
367,44,g0,0.6
368,9,g0,0.6
