id,node,group,tolerance
0,6,g1,0.8
1,10,g1,0.8
2,4,g0,0.8
3,2,g0,0.8
4,10,g1,0.8
5,3,g0,0.8
6,2,g0,0.8
7,1,g0,0.8
8,5,g0,0.8
9,11,g0,0.8
10,11,g1,0.8
11,11,g0,0.8
12,10,g1,0.8
13,9,g0,0.8
14,11,g1,0.8
15,2,g0,0.8
16,3,g0,0.8
17,2,g1,0.8
18,6,g0,0.8
19,6,g0,0.8
20,8,g1,0.8
21,1,g0,0.8
22,9,g0,0.8
23,3,g0,0.8
24,11,g0,0.8
25,7,g0,0.8
26,0,g0,0.8
27,7,g1,0.8
28,5,g0,0.8
29,3,g0,0.8
30,1,g0,0.8
31,1,g0,0.8
32,3,g0,0.8
33,7,g1,0.8
34,11,g0,0.8
35,7,g1,0.8
36,1,g0,0.8
37,7,g1,0.8
38,11,g1,0.8
39,8,g1,0.8
40,0,g0,0.8
41,8,g1,0.8
42,11,g1,0.8
43,10,g0,0.8
44,7,g1,0.8
45,0,g0,0.8
46,9,g1,0.8
47,8,g1,0.8
48,8,g1,0.8
49,1,g0,0.8
50,6,g1,0.8
51,7,g1,0.8
52,11,g1,0.8
53,10,g1,0.8
54,2,g0,0.8
55,2,g0,0.8
56,9,g1,0.8
57,6,g0,0.8
58,9,g0,0.8
59,2,g0,0.8
60,6,g1,0.8
61,3,g1,0.8
62,6,g1,0.8
63,10,g1,0.8
64,6,g1,0.8
65,5,g1,0.8
66,9,g1,0.8
67,8,g0,0.8
68,11,g1,0.8
69,11,g1,0.8
70,10,g1,0.8
71,6,g1,0.8
72,6,g1,0.8
73,0,g0,0.8
74,8,g1,0.8
75,8,g1,0.8
76,5,g0,0.8
77,8,g1,0.8
78,0,g0,0.8
79,11,g1,0.8
80,10,g1,0.8
81,7,g1,0.8
82,0,g0,0.8
83,9,g1,0.8
84,6,g1,0.8
85,0,g0,0.8
86,7,g0,0.8
87,0,g1,0.8
88,11,g0,0.8
89,4,g0,0.8
90,0,g0,0.8
91,1,g0,0.8
92,9,g1,0.8
93,6,g1,0.8
94,10,g1,0.8
95,0,g0,0.8
96,7,g1,0.8
97,1,g0,0.8
98,10,g1,0.8
99,0,g0,0.8
100,10,g0,0.8
101,2,g0,0.8
102,10,g1,0.8
103,9,g1,0.8
104,2,g0,0.8
105,6,g0,0.8
106,0,g0,0.8
107,6,g1,0.8
108,0,g0,0.8
109,8,g0,0.8
110,6,g1,0.8
111,9,g1,0.8
112,11,g0,0.8
113,8,g1,0.8
114,0,g0,0.8
115,11,g1,0.8
116,10,g0,0.8
117,8,g1,0.8
118,2,g1,0.8
119,5,g0,0.8
120,7,g1,0.8
121,0,g0,0.8
122,5,g0,0.8
123,2,g0,0.8
124,8,g1,0.8
125,1,g0,0.8
126,1,g0,0.8
127,2,g0,0.8
128,8,g0,0.8
129,3,g0,0.8
130,4,g0,0.8
131,7,g1,0.8
132,6,g1,0.8
133,0,g0,0.8
134,10,g1,0.8
135,6,g1,0.8
136,5,g1,0.8
137,2,g1,0.8
138,10,g1,0.8
139,4,g0,0.8
140,11,g1,0.8
141,0,g0,0.8
142,2,g0,0.8
143,0,g0,0.8
144,11,g1,0.8
145,4,g1,0.8
146,11,g0,0.8
147,7,g1,0.8
148,4,g0,0.8
149,11,g1,0.8
150,4,g0,0.8
151,0,g0,0.8
152,1,g0,0.8
153,5,g0,0.8
154,7,g0,0.8
155,1,g0,0.8
156,5,g0,0.8
157,10,g1,0.8
158,9,g1,0.8
159,0,g0,0.8
