id,node,group,tolerance
0,194,nr_nw_migr,0.1875
1,382,nr_dutch_w_migr,0.6658322903629537
2,112,nr_dutch_w_migr,0.5704347826086956
3,45,nr_dutch_w_migr,0.872093023255814
4,315,nr_dutch_w_migr,0.8447488584474886
5,20,nr_nw_migr,0.10963455149501661
6,418,nr_dutch_w_migr,0.5323033707865169
7,124,nr_dutch_w_migr,0.6026785714285714
8,162,nr_dutch_w_migr,0.8218694885361552
9,220,nr_dutch_w_migr,0.9019073569482289
10,320,nr_dutch_w_migr,0.31805157593123207
11,158,nr_dutch_w_migr,0.717434869739479
12,233,nr_dutch_w_migr,0.8425480769230769
13,131,nr_dutch_w_migr,0.7782026768642447
14,311,nr_dutch_w_migr,0.8008213552361396
15,319,nr_dutch_w_migr,0.4557344064386318
16,49,nr_nw_migr,0.1271186440677966
17,481,nr_nw_migr,0.28337874659400547
18,162,nr_dutch_w_migr,0.8218694885361552
19,364,nr_nw_migr,0.5637860082304527
20,99,nr_dutch_w_migr,0.7704347826086957
21,33,nr_nw_migr,0.2454308093994778
22,149,nr_nw_migr,0.44019607843137254
23,172,nr_dutch_w_migr,0.697463768115942
24,287,nr_dutch_w_migr,0.7659574468085106
25,483,nr_nw_migr,0.2846975088967972
26,469,nr_nw_migr,0.628992628992629
27,313,nr_nw_migr,0.4960380348652932
28,66,nr_dutch_w_migr,0.7127882599580713
29,39,nr_dutch_w_migr,0.8694852941176471
30,200,nr_dutch_w_migr,0.5996758508914101
31,417,nr_dutch_w_migr,0.5192012288786483
32,153,nr_nw_migr,0.5205020920502093
33,108,nr_dutch_w_migr,0.8394396551724138
34,58,nr_nw_migr,0.17894736842105263
35,391,nr_dutch_w_migr,0.5417362270450752
36,7,nr_nw_migr,0.21505376344086022
37,371,nr_nw_migr,0.704602510460251
38,391,nr_dutch_w_migr,0.5417362270450752
39,188,nr_dutch_w_migr,0.6544943820224719
40,429,nr_dutch_w_migr,0.7396907216494846
41,179,nr_dutch_w_migr,0.9
42,172,nr_dutch_w_migr,0.697463768115942
43,381,nr_nw_migr,0.46774193548387094
44,445,nr_nw_migr,0.7651663405088063
45,98,nr_dutch_w_migr,0.7338709677419355
46,389,nr_nw_migr,0.4512040557667934
47,391,nr_dutch_w_migr,0.5417362270450752
48,269,nr_dutch_w_migr,0.9026217228464419
49,27,nr_dutch_w_migr,0.8967136150234741
50,31,nr_dutch_w_migr,0.8576158940397351
51,174,nr_dutch_w_migr,0.6331168831168831
52,455,nr_dutch_w_migr,0.2546816479400749
53,207,nr_dutch_w_migr,0.8453038674033149
54,140,nr_dutch_w_migr,0.5576923076923077
55,157,nr_dutch_w_migr,0.6972789115646258
56,466,nr_nw_migr,0.725557461406518
57,329,nr_nw_migr,0.5775401069518716
58,402,nr_dutch_w_migr,0.6496062992125984
59,449,nr_nw_migr,0.6674259681093394
60,404,nr_nw_migr,0.42857142857142855
61,176,nr_dutch_w_migr,0.7890070921985816
62,139,nr_dutch_w_migr,0.8075757575757576
63,412,nr_nw_migr,0.3074484944532488
64,9,nr_dutch_w_migr,0.8303030303030303
65,210,nr_dutch_w_migr,0.8753709198813057
66,98,nr_dutch_w_migr,0.7338709677419355
67,471,nr_dutch_w_migr,0.3719512195121951
