id,node,group,tolerance
0,2,g0,0.8
1,10,g0,0.8
2,5,g0,0.8
3,4,g0,0.8
4,1,g0,0.8
5,1,g0,0.8
6,0,g0,0.8
7,7,g0,0.8
8,4,g0,0.8
9,5,g0,0.8
10,0,g0,0.8
11,11,g0,0.8
12,6,g0,0.8
13,1,g0,0.8
14,1,g0,0.8
15,1,g0,0.8
16,2,g0,0.8
17,3,g0,0.8
18,3,g0,0.8
19,2,g0,0.8
20,4,g0,0.8
21,1,g0,0.8
22,2,g0,0.8
23,2,g0,0.8
24,3,g0,0.8
25,5,g0,0.8
26,1,g0,0.8
27,3,g0,0.8
28,4,g0,0.8
29,0,g0,0.8
30,4,g0,0.8
31,1,g0,0.8
32,0,g0,0.8
33,10,g0,0.8
34,10,g0,0.8
35,6,g0,0.8
36,2,g0,0.8
37,0,g0,0.8
38,5,g0,0.8
39,3,g0,0.8
40,0,g0,0.8
41,3,g0,0.8
42,0,g0,0.8
43,9,g0,0.8
44,1,g0,0.8
45,4,g0,0.8
46,2,g0,0.8
47,3,g0,0.8
48,4,g0,0.8
49,1,g0,0.8
50,11,g0,0.8
51,5,g0,0.8
52,10,g0,0.8
53,8,g0,0.8
54,4,g0,0.8
55,9,g0,0.8
56,0,g0,0.8
57,1,g0,0.8
58,0,g0,0.8
59,2,g0,0.8
60,2,g0,0.8
61,2,g0,0.8
62,6,g0,0.8
63,2,g0,0.8
64,2,g0,0.8
65,4,g0,0.8
66,1,g0,0.8
67,6,g0,0.8
68,0,g0,0.8
69,11,g0,0.8
70,5,g0,0.8
71,1,g0,0.8
72,0,g0,0.8
73,6,g0,0.8
74,5,g0,0.8
75,5,g0,0.8
76,5,g0,0.8
77,0,g0,0.8
78,2,g0,0.8
79,0,g0,0.8
80,7,g0,0.8
81,4,g0,0.8
82,2,g0,0.8
83,0,g0,0.8
84,2,g0,0.8
85,2,g0,0.8
86,5,g0,0.8
87,4,g0,0.8
88,8,g0,0.8
89,3,g0,0.8
90,0,g0,0.8
91,5,g0,0.8
92,5,g0,0.8
93,4,g0,0.8
94,5,g0,0.8
95,3,g0,0.8
96,3,g0,0.8
97,3,g0,0.8
98,0,g0,0.8
99,0,g0,0.8
100,0,g0,0.8
101,4,g0,0.8
102,2,g0,0.8
103,3,g0,0.8
104,9,g0,0.8
105,1,g0,0.8
106,3,g0,0.8
107,5,g0,0.8
108,1,g0,0.8
109,0,g0,0.8
110,2,g0,0.8
111,1,g0,0.8
112,9,g0,0.8
113,6,g0,0.8
114,4,g0,0.8
115,8,g0,0.8
116,6,g0,0.8
117,1,g0,0.8
118,8,g0,0.8
119,4,g0,0.8
120,6,g0,0.8
121,8,g0,0.8
122,2,g0,0.8
123,0,g0,0.8
124,1,g0,0.8
125,3,g0,0.8
126,6,g0,0.8
127,7,g0,0.8
128,0,g0,0.8
129,3,g0,0.8
130,3,g0,0.8
131,1,g0,0.8
132,0,g0,0.8
133,2,g0,0.8
134,10,g0,0.8
135,2,g0,0.8
136,3,g0,0.8
137,5,g0,0.8
138,2,g0,0.8
139,11,g0,0.8
140,10,g0,0.8
141,1,g0,0.8
142,3,g0,0.8
143,2,g0,0.8
144,2,g0,0.8
145,0,g0,0.8
146,4,g0,0.8
147,3,g0,0.8
148,0,g0,0.8
149,2,g0,0.8
150,9,g0,0.8
151,1,g0,0.8
152,1,g0,0.8
153,3,g0,0.8
154,11,g0,0.8
155,1,g0,0.8
156,5,g0,0.8
157,5,g0,0.8
158,1,g0,0.8
159,5,g0,0.8
160,2,g0,0.8
161,4,g0,0.8
162,4,g0,0.8
163,4,g0,0.8
164,0,g0,0.8
165,7,g0,0.8
166,2,g0,0.8
167,1,g0,0.8
168,0,g0,0.8
169,4,g0,0.8
170,5,g0,0.8
171,0,g0,0.8
172,3,g0,0.8
173,1,g0,0.8
174,4,g0,0.8
175,1,g0,0.8
176,5,g0,0.8
177,2,g0,0.8
178,10,g0,0.8
179,1,g0,0.8
180,2,g0,0.8
181,0,g0,0.8
182,9,g0,0.8
183,8,g0,0.8
184,1,g0,0.8
185,4,g0,0.8
186,6,g0,0.8
187,4,g0,0.8
188,3,g0,0.8
189,1,g0,0.8
190,0,g0,0.8
191,8,g0,0.8
192,9,g0,0.8
193,4,g0,0.8
194,2,g0,0.8
195,2,g0,0.8
196,5,g0,0.8
197,8,g0,0.8
198,8,g0,0.8
199,5,g0,0.8
200,4,g0,0.8
201,0,g0,0.8
202,1,g0,0.8
203,8,g0,0.8
204,4,g0,0.8
205,0,g0,0.8
206,0,g0,0.8
207,4,g0,0.8
208,0,g0,0.8
209,1,g0,0.8
210,4,g0,0.8
211,5,g0,0.8
212,4,g0,0.8
213,1,g0,0.8
214,5,g0,0.8
215,1,g0,0.8
216,2,g0,0.8
217,5,g0,0.8
218,4,g0,0.8
219,7,g0,0.8
220,4,g0,0.8
221,4,g0,0.8
222,0,g0,0.8
223,2,g0,0.8
224,1,g0,0.8
225,1,g0,0.8
226,11,g0,0.8
227,2,g0,0.8
228,8,g0,0.8
229,4,g0,0.8
230,5,g0,0.8
231,3,g0,0.8
232,4,g0,0.8
233,3,g0,0.8
234,1,g0,0.8
235,5,g0,0.8
