id,node,group,tolerance
0,6,g0,0.8
1,14,g1,0.8
2,6,g0,0.8
3,10,g1,0.8
4,3,g0,0.8
5,2,g0,0.8
6,1,g0,0.8
7,5,g0,0.8
8,0,g0,0.8
9,11,g0,0.8
10,9,g0,0.8
11,15,g1,0.8
12,14,g1,0.8
13,11,g1,0.8
14,2,g1,0.8
15,6,g0,0.8
16,6,g0,0.8
17,13,g1,0.8
18,8,g0,0.8
19,1,g0,0.8
20,14,g1,0.8
21,11,g1,0.8
22,14,g0,0.8
23,16,g1,0.8
24,7,g0,0.8
25,5,g0,0.8
26,3,g0,0.8
27,17,g1,0.8
28,1,g0,0.8
29,3,g0,0.8
30,15,g1,0.8
31,13,g0,0.8
32,7,g1,0.8
33,12,g1,0.8
34,12,g0,0.8
35,14,g0,0.8
36,6,g0,0.8
37,0,g0,0.8
38,10,g0,0.8
39,7,g0,0.8
40,0,g0,0.8
41,9,g0,0.8
42,8,g1,0.8
43,8,g0,0.8
44,1,g0,0.8
45,4,g0,0.8
46,7,g0,0.8
47,2,g0,0.8
48,4,g1,0.8
49,2,g0,0.8
50,13,g1,0.8
51,8,g0,0.8
52,9,g0,0.8
53,18,g0,0.8
54,6,g0,0.8
55,3,g1,0.8
56,6,g0,0.8
57,10,g1,0.8
58,12,g0,0.8
59,18,g0,0.8
60,1,g0,0.8
61,5,g0,0.8
62,11,g0,0.8
63,10,g1,0.8
64,6,g1,0.8
65,0,g0,0.8
66,19,g1,0.8
67,2,g0,0.8
68,7,g0,0.8
69,4,g0,0.8
70,9,g0,0.8
71,14,g0,0.8
72,8,g0,0.8
73,16,g1,0.8
74,11,g1,0.8
75,1,g0,0.8
76,4,g0,0.8
77,16,g1,0.8
78,1,g0,0.8
79,4,g0,0.8
80,0,g0,0.8
81,1,g0,0.8
82,5,g0,0.8
83,3,g0,0.8
84,16,g1,0.8
85,4,g0,0.8
86,5,g0,0.8
87,15,g1,0.8
88,8,g0,0.8
89,5,g0,0.8
90,2,g0,0.8
91,3,g0,0.8
92,2,g1,0.8
93,19,g1,0.8
94,19,g1,0.8
95,7,g0,0.8
96,17,g1,0.8
97,10,g1,0.8
98,17,g1,0.8
99,9,g0,0.8
100,15,g1,0.8
101,19,g1,0.8
102,1,g1,0.8
103,11,g1,0.8
104,8,g0,0.8
105,18,g1,0.8
106,2,g1,0.8
107,0,g0,0.8
108,10,g1,0.8
109,3,g1,0.8
110,19,g1,0.8
111,15,g0,0.8
112,2,g1,0.8
113,17,g0,0.8
114,17,g1,0.8
115,2,g0,0.8
116,8,g0,0.8
117,3,g0,0.8
118,15,g1,0.8
119,7,g1,0.8
120,16,g1,0.8
121,15,g0,0.8
122,18,g1,0.8
123,13,g1,0.8
124,5,g0,0.8
125,7,g0,0.8
126,1,g0,0.8
127,0,g0,0.8
128,0,g0,0.8
129,15,g1,0.8
130,2,g0,0.8
131,16,g1,0.8
132,13,g1,0.8
133,2,g0,0.8
134,4,g1,0.8
135,16,g1,0.8
136,2,g1,0.8
137,19,g1,0.8
138,0,g0,0.8
139,17,g1,0.8
140,2,g0,0.8
141,17,g1,0.8
142,1,g0,0.8
143,9,g1,0.8
144,16,g1,0.8
145,8,g0,0.8
146,15,g1,0.8
147,9,g1,0.8
148,2,g0,0.8
149,12,g0,0.8
150,6,g0,0.8
151,12,g0,0.8
152,7,g0,0.8
153,15,g0,0.8
154,18,g1,0.8
155,1,g0,0.8
156,18,g1,0.8
157,16,g0,0.8
158,5,g0,0.8
159,10,g0,0.8
160,0,g1,0.8
161,11,g1,0.8
162,6,g0,0.8
163,12,g0,0.8
164,14,g1,0.8
165,7,g0,0.8
166,12,g1,0.8
167,9,g0,0.8
168,16,g1,0.8
169,18,g1,0.8
170,4,g0,0.8
171,8,g0,0.8
172,0,g0,0.8
173,0,g0,0.8
174,15,g0,0.8
175,12,g1,0.8
176,15,g1,0.8
177,4,g0,0.8
178,2,g0,0.8
179,15,g0,0.8
180,13,g0,0.8
181,14,g0,0.8
182,13,g1,0.8
183,4,g0,0.8
184,15,g1,0.8
185,3,g0,0.8
186,4,g0,0.8
187,9,g1,0.8
188,3,g0,0.8
189,9,g0,0.8
190,0,g0,0.8
191,12,g0,0.8
192,15,g1,0.8
193,16,g1,0.8
194,19,g1,0.8
195,17,g1,0.8
196,0,g0,0.8
197,18,g1,0.8
198,11,g1,0.8
199,0,g0,0.8
200,10,g0,0.8
201,12,g1,0.8
202,13,g0,0.8
203,18,g1,0.8
204,16,g1,0.8
205,9,g0,0.8
206,1,g0,0.8
207,6,g0,0.8
208,17,g1,0.8
209,3,g0,0.8
210,3,g0,0.8
211,8,g0,0.8
212,2,g1,0.8
213,15,g0,0.8
214,16,g1,0.8
215,4,g0,0.8
216,12,g1,0.8
217,2,g0,0.8
218,16,g1,0.8
219,19,g1,0.8
220,12,g1,0.8
221,16,g0,0.8
222,8,g1,0.8
223,8,g0,0.8
224,13,g1,0.8
225,19,g1,0.8
226,14,g0,0.8
227,4,g0,0.8
228,19,g1,0.8
229,3,g1,0.8
230,15,g1,0.8
231,12,g1,0.8
232,6,g1,0.8
233,4,g0,0.8
234,10,g1,0.8
235,14,g0,0.8
236,9,g1,0.8
237,16,g0,0.8
238,6,g0,0.8
239,7,g0,0.8
240,17,g1,0.8
241,1,g0,0.8
242,4,g0,0.8
243,7,g0,0.8
244,0,g1,0.8
245,16,g1,0.8
246,12,g1,0.8
247,5,g0,0.8
248,18,g1,0.8
249,6,g0,0.8
250,18,g0,0.8
251,2,g0,0.8
252,17,g1,0.8
253,19,g0,0.8
254,8,g0,0.8
255,2,g0,0.8
256,16,g0,0.8
257,0,g0,0.8
258,5,g1,0.8
259,12,g1,0.8
260,14,g1,0.8
261,10,g1,0.8
262,3,g0,0.8
263,19,g0,0.8
264,14,g1,0.8
265,13,g1,0.8
266,0,g0,0.8
267,2,g1,0.8
268,10,g1,0.8
269,15,g1,0.8
270,11,g0,0.8
271,7,g0,0.8
272,3,g0,0.8
273,17,g1,0.8
274,4,g1,0.8
275,16,g1,0.8
276,19,g1,0.8
277,15,g0,0.8
278,13,g0,0.8
279,5,g1,0.8
280,4,g0,0.8
281,1,g0,0.8
282,17,g1,0.8
283,4,g0,0.8
284,0,g0,0.8
285,17,g1,0.8
286,16,g1,0.8
287,16,g1,0.8
288,1,g0,0.8
289,0,g0,0.8
290,5,g0,0.8
291,4,g1,0.8
292,5,g1,0.8
293,4,g0,0.8
294,9,g1,0.8
295,16,g1,0.8
296,8,g0,0.8
297,18,g1,0.8
298,3,g0,0.8
299,16,g1,0.8
300,1,g0,0.8
301,7,g0,0.8
302,1,g0,0.8
303,2,g0,0.8
304,11,g1,0.8
305,11,g1,0.8
306,16,g0,0.8
307,14,g1,0.8
308,4,g0,0.8
309,1,g1,0.8
310,6,g0,0.8
311,1,g0,0.8
312,1,g0,0.8
313,14,g1,0.8
314,1,g0,0.8
315,5,g0,0.8
316,14,g1,0.8
317,9,g1,0.8
318,4,g0,0.8
319,9,g1,0.8
320,9,g0,0.8
321,19,g1,0.8
322,1,g0,0.8
323,1,g0,0.8
324,10,g1,0.8
325,10,g0,0.8
326,15,g0,0.8
327,15,g1,0.8
328,7,g0,0.8
329,2,g1,0.8
330,17,g1,0.8
331,18,g0,0.8
332,4,g0,0.8
333,9,g0,0.8
334,5,g0,0.8
335,8,g0,0.8
336,13,g1,0.8
337,13,g1,0.8
338,8,g0,0.8
339,14,g1,0.8
340,14,g1,0.8
341,10,g1,0.8
342,16,g1,0.8
343,0,g0,0.8
344,2,g0,0.8
345,14,g1,0.8
346,13,g1,0.8
347,13,g1,0.8
348,12,g0,0.8
349,18,g1,0.8
350,14,g1,0.8
351,10,g1,0.8
352,12,g1,0.8
353,5,g0,0.8
354,14,g0,0.8
355,4,g0,0.8
356,6,g0,0.8
