id,node,group,tolerance
0,10,g0,0.8
1,5,g0,0.8
2,1,g0,0.8
3,2,g0,0.9
4,10,g0,0.8
5,1,g0,0.8
6,8,g0,0.8
7,1,g0,0.8
8,2,g0,0.9
9,2,g0,0.9
10,11,g0,0.8
11,4,g0,0.8
12,3,g0,0.9
13,4,g0,0.8
14,3,g0,0.9
15,7,g0,0.8
16,0,g0,0.9
17,5,g0,0.8
18,9,g0,0.9
19,2,g0,0.9
20,5,g0,0.8
21,0,g0,0.9
22,0,g0,0.9
23,7,g0,0.8
24,2,g0,0.9
25,2,g0,0.9
26,2,g0,0.9
27,2,g0,0.9
28,2,g0,0.9
29,9,g0,0.9
30,4,g0,0.8
31,2,g0,0.9
32,10,g0,0.8
33,4,g0,0.8
34,2,g0,0.9
35,0,g0,0.9
36,6,g0,0.8
37,0,g0,0.9
38,5,g0,0.8
39,2,g0,0.9
40,0,g0,0.9
41,5,g0,0.8
42,5,g0,0.8
43,5,g0,0.8
44,5,g0,0.8
45,5,g0,0.8
46,6,g0,0.8
47,3,g0,0.9
48,7,g0,0.8
49,3,g0,0.9
50,3,g0,0.9
51,2,g0,0.9
52,2,g0,0.9
53,2,g0,0.9
54,1,g0,0.8
55,3,g0,0.9
56,4,g0,0.8
57,2,g0,0.9
58,11,g0,0.8
59,3,g0,0.9
60,4,g0,0.8
61,3,g0,0.9
62,1,g0,0.8
63,4,g0,0.8
64,1,g0,0.8
65,2,g0,0.9
66,4,g0,0.8
67,3,g0,0.9
68,1,g0,0.8
69,5,g0,0.8
70,5,g0,0.8
71,3,g0,0.9
72,2,g0,0.9
73,3,g0,0.9
74,2,g0,0.9
75,1,g0,0.8
76,1,g0,0.8
77,2,g0,0.9
78,1,g0,0.8
79,4,g0,0.8
80,2,g0,0.9
81,3,g0,0.9
82,5,g0,0.8
83,4,g0,0.8
84,0,g0,0.9
85,1,g0,0.8
86,6,g0,0.8
87,3,g0,0.9
88,5,g0,0.8
89,4,g0,0.8
90,2,g0,0.9
91,5,g0,0.8
92,10,g0,0.8
93,2,g0,0.9
94,0,g0,0.9
95,2,g0,0.9
96,1,g0,0.8
97,11,g0,0.8
98,4,g0,0.8
99,3,g0,0.9
100,3,g0,0.9
101,2,g0,0.9
102,1,g0,0.8
103,11,g0,0.8
104,1,g0,0.8
105,4,g0,0.8
106,7,g0,0.8
107,1,g0,0.8
108,8,g0,0.8
109,4,g0,0.8
110,2,g0,0.9
111,3,g0,0.9
112,1,g0,0.8
113,0,g0,0.9
114,4,g0,0.8
115,1,g0,0.8
116,1,g0,0.8
117,2,g0,0.9
118,1,g0,0.8
119,8,g0,0.8
120,8,g0,0.8
121,0,g0,0.9
122,9,g0,0.9
123,0,g0,0.9
124,0,g0,0.9
125,0,g0,0.9
126,4,g0,0.8
127,9,g0,0.9
128,11,g0,0.8
129,3,g0,0.9
130,2,g0,0.9
131,4,g0,0.8
132,2,g0,0.9
133,2,g0,0.9
134,2,g0,0.9
135,6,g0,0.8
136,4,g0,0.8
137,3,g0,0.9
138,3,g0,0.9
139,0,g0,0.9
140,8,g0,0.8
141,1,g0,0.8
142,5,g0,0.8
143,2,g0,0.9
144,5,g0,0.8
145,2,g0,0.9
146,2,g0,0.9
147,5,g0,0.8
148,2,g0,0.9
149,2,g0,0.9
150,5,g0,0.8
151,4,g0,0.8
152,5,g0,0.8
153,3,g0,0.9
154,3,g0,0.9
155,5,g0,0.8
156,1,g0,0.8
157,6,g0,0.8
158,5,g0,0.8
159,2,g0,0.9
160,0,g0,0.9
161,3,g0,0.9
162,2,g0,0.9
163,5,g0,0.8
164,2,g0,0.9
165,3,g0,0.9
166,3,g0,0.9
167,2,g0,0.9
168,3,g0,0.9
169,3,g0,0.9
170,1,g0,0.8
171,1,g0,0.8
172,2,g0,0.9
173,3,g0,0.9
174,5,g0,0.8
175,0,g0,0.9
176,10,g0,0.8
177,0,g0,0.9
178,5,g0,0.8
179,2,g0,0.9
180,0,g0,0.9
181,5,g0,0.8
182,7,g0,0.8
183,8,g0,0.8
184,4,g0,0.8
185,3,g0,0.9
186,4,g0,0.8
187,1,g0,0.8
188,4,g0,0.8
189,2,g0,0.9
190,2,g0,0.9
191,0,g0,0.9
192,2,g0,0.9
193,2,g0,0.9
194,11,g0,0.8
195,2,g0,0.9
196,4,g0,0.8
197,5,g0,0.8
198,0,g0,0.9
199,3,g0,0.9
200,0,g0,0.9
201,11,g0,0.8
202,8,g0,0.8
203,2,g0,0.9
204,2,g0,0.9
205,11,g0,0.8
206,7,g0,0.8
207,3,g0,0.9
208,2,g0,0.9
209,1,g0,0.8
210,3,g0,0.9
211,11,g0,0.8
212,3,g0,0.9
213,2,g0,0.9
214,2,g0,0.9
215,1,g0,0.8
216,0,g0,0.9
217,4,g0,0.8
218,6,g0,0.8
219,3,g0,0.9
220,0,g0,0.9
221,4,g0,0.8
222,2,g0,0.9
223,3,g0,0.9
224,2,g0,0.9
225,1,g0,0.8
226,1,g0,0.8
227,2,g0,0.9
228,2,g0,0.9
229,1,g0,0.8
230,2,g0,0.9
231,0,g0,0.9
232,1,g0,0.8
233,3,g0,0.9
234,2,g0,0.9
235,5,g0,0.8
236,1,g0,0.8
237,5,g0,0.8
238,3,g0,0.9
239,0,g0,0.9
240,8,g0,0.8
241,4,g0,0.8
242,5,g0,0.8
243,1,g0,0.8
244,4,g0,0.8
245,3,g0,0.9
246,1,g0,0.8
247,3,g0,0.9
248,4,g0,0.8
249,2,g0,0.9
250,2,g0,0.9
251,3,g0,0.9
252,7,g0,0.8
253,4,g0,0.8
254,7,g0,0.8
255,4,g0,0.8
256,2,g0,0.9
257,0,g0,0.9
258,11,g0,0.8
259,2,g0,0.9
260,7,g0,0.8
261,8,g0,0.8
262,11,g1,0.8
263,8,g1,0.8
264,7,g1,0.8
265,10,g1,0.8
266,11,g1,0.8
267,9,g1,0.9
268,5,g1,0.8
269,5,g1,0.8
270,7,g1,0.8
271,4,g1,0.8
272,10,g1,0.8
273,9,g1,0.9
274,4,g1,0.8
275,5,g1,0.8
276,6,g1,0.8
277,9,g1,0.9
278,6,g1,0.8
279,9,g1,0.9
280,8,g1,0.8
281,10,g1,0.8
282,11,g1,0.8
283,10,g1,0.8
284,6,g1,0.8
285,10,g1,0.8
286,9,g1,0.9
287,1,g1,0.8
288,7,g1,0.8
289,10,g1,0.8
290,9,g1,0.9
291,2,g1,0.9
292,7,g1,0.8
293,9,g1,0.9
294,7,g1,0.8
295,1,g1,0.8
296,11,g1,0.8
297,10,g1,0.8
298,10,g1,0.8
299,10,g1,0.8
300,8,g1,0.8
301,7,g1,0.8
302,5,g1,0.8
303,11,g1,0.8
304,7,g1,0.8
305,6,g1,0.8
306,1,g1,0.8
307,9,g1,0.9
308,10,g1,0.8
309,7,g1,0.8
310,11,g1,0.8
311,8,g1,0.8
312,7,g1,0.8
313,6,g1,0.8
314,9,g1,0.9
315,6,g1,0.8
316,7,g1,0.8
317,8,g1,0.8
318,8,g1,0.8
319,10,g1,0.8
320,6,g1,0.8
321,5,g1,0.8
322,8,g1,0.8
323,11,g1,0.8
324,8,g1,0.8
325,10,g1,0.8
326,8,g1,0.8
327,9,g1,0.9
328,6,g1,0.8
329,9,g1,0.9
330,9,g1,0.9
331,10,g1,0.8
332,8,g1,0.8
333,8,g1,0.8
334,7,g1,0.8
335,6,g1,0.8
336,8,g1,0.8
337,7,g1,0.8
338,8,g1,0.8
