id,node,group,tolerance
0,6,g0,0.5
1,19,g0,0.5
2,31,g0,0.5
3,26,g0,0.5
4,29,g0,0.5
5,23,g0,0.5
6,24,g0,0.5
7,30,g0,0.5
8,8,g0,0.5
9,17,g0,0.5
10,7,g0,0.5
11,35,g0,0.5
12,33,g0,0.5
13,1,g0,0.5
14,25,g0,0.5
15,33,g0,0.5
16,6,g0,0.5
17,20,g0,0.5
18,32,g0,0.5
19,1,g0,0.5
20,25,g0,0.5
21,10,g0,0.5
22,33,g0,0.5
23,34,g0,0.5
24,33,g0,0.5
25,17,g0,0.5
26,31,g0,0.5
27,30,g0,0.5
28,11,g0,0.5
29,29,g0,0.5
30,1,g0,0.5
31,21,g0,0.5
32,8,g0,0.5
33,4,g0,0.5
34,2,g0,0.5
35,25,g0,0.5
36,12,g0,0.5
37,26,g0,0.5
38,2,g0,0.5
39,11,g0,0.5
40,19,g0,0.5
41,28,g0,0.5
42,11,g0,0.5
43,22,g0,0.5
44,31,g0,0.5
45,22,g0,0.5
46,8,g0,0.5
47,0,g0,0.5
48,31,g0,0.5
49,0,g0,0.5
50,31,g0,0.5
51,19,g0,0.5
52,33,g0,0.5
53,28,g0,0.5
54,35,g0,0.5
55,12,g0,0.5
56,27,g0,0.5
57,14,g0,0.5
58,17,g0,0.5
59,22,g0,0.5
60,31,g0,0.5
61,35,g0,0.5
62,27,g0,0.5
63,15,g0,0.5
64,15,g0,0.5
65,26,g0,0.5
66,8,g0,0.5
67,3,g0,0.5
68,12,g0,0.5
69,10,g0,0.5
70,10,g0,0.5
71,8,g0,0.5
72,1,g0,0.5
73,0,g0,0.5
74,35,g0,0.5
75,15,g0,0.5
76,13,g0,0.5
77,24,g0,0.5
78,7,g0,0.5
79,34,g0,0.5
80,28,g0,0.5
81,3,g0,0.5
82,15,g0,0.5
83,31,g0,0.5
84,34,g0,0.5
85,16,g0,0.5
86,22,g0,0.5
87,6,g0,0.5
88,35,g0,0.5
89,8,g0,0.5
90,33,g0,0.5
91,23,g0,0.5
92,21,g0,0.5
93,18,g0,0.5
94,8,g0,0.5
95,6,g0,0.5
96,7,g0,0.5
97,6,g0,0.5
98,28,g0,0.5
99,12,g0,0.5
100,2,g0,0.5
101,34,g0,0.5
102,31,g0,0.5
103,33,g0,0.5
104,35,g0,0.5
105,6,g0,0.5
106,14,g0,0.5
107,27,g0,0.5
108,25,g0,0.5
109,5,g0,0.5
110,29,g0,0.5
111,8,g0,0.5
112,8,g0,0.5
113,19,g0,0.5
114,21,g0,0.5
115,20,g0,0.5
116,3,g0,0.5
117,31,g0,0.5
118,9,g0,0.5
119,4,g0,0.5
120,31,g0,0.5
121,34,g0,0.5
122,31,g0,0.5
123,29,g0,0.5
124,23,g0,0.5
125,19,g0,0.5
126,3,g0,0.5
127,14,g0,0.5
128,13,g0,0.5
129,9,g0,0.5
130,26,g0,0.5
131,17,g0,0.5
132,2,g0,0.5
133,7,g0,0.5
134,24,g0,0.5
135,2,g0,0.5
136,30,g0,0.5
137,17,g0,0.5
138,17,g0,0.5
139,21,g0,0.5
140,29,g0,0.5
141,12,g0,0.5
142,24,g0,0.5
143,20,g0,0.5
144,9,g0,0.5
145,31,g0,0.5
146,28,g0,0.5
147,23,g0,0.5
148,30,g0,0.5
149,31,g0,0.5
150,25,g0,0.5
151,30,g0,0.5
152,25,g0,0.5
153,24,g0,0.5
154,22,g0,0.5
155,27,g0,0.5
156,5,g0,0.5
157,31,g0,0.5
158,31,g0,0.5
159,1,g0,0.5
160,29,g0,0.5
161,4,g0,0.5
162,12,g0,0.5
163,26,g0,0.5
164,5,g0,0.5
165,29,g0,0.5
166,29,g0,0.5
167,18,g0,0.5
168,0,g0,0.5
169,10,g0,0.5
170,22,g0,0.5
171,35,g0,0.5
172,22,g0,0.5
173,9,g0,0.5
174,22,g0,0.5
175,19,g0,0.5
176,28,g0,0.5
177,3,g0,0.5
178,27,g0,0.5
179,19,g0,0.5
180,34,g0,0.5
181,12,g0,0.5
182,22,g0,0.5
183,33,g0,0.5
184,3,g0,0.5
185,33,g0,0.5
186,24,g0,0.5
187,2,g0,0.5
188,10,g0,0.5
189,25,g0,0.5
