id,node,group,tolerance
0,8,g0,0.8
1,7,g0,0.8
2,2,g0,0.8
3,11,g0,0.8
4,1,g0,0.8
5,0,g0,0.8
6,0,g0,0.8
7,6,g0,0.8
8,4,g0,0.8
9,2,g0,0.8
10,3,g0,0.8
11,6,g0,0.8
12,1,g0,0.8
13,5,g0,0.8
14,9,g0,0.8
15,5,g0,0.8
16,0,g0,0.8
17,2,g0,0.8
18,5,g0,0.8
19,0,g0,0.8
20,10,g0,0.8
21,0,g0,0.8
22,2,g0,0.8
23,1,g0,0.8
24,0,g0,0.8
25,2,g0,0.8
26,3,g0,0.8
27,0,g0,0.8
28,0,g0,0.8
29,8,g0,0.8
30,0,g0,0.8
31,5,g0,0.8
32,0,g0,0.8
33,5,g0,0.8
34,2,g0,0.8
35,4,g0,0.8
36,0,g0,0.8
37,1,g0,0.8
38,1,g0,0.8
39,3,g0,0.8
40,4,g0,0.8
41,0,g0,0.8
42,6,g0,0.8
43,9,g0,0.8
44,3,g0,0.8
45,11,g0,0.8
46,9,g0,0.8
47,5,g0,0.8
48,0,g0,0.8
49,5,g0,0.8
50,9,g0,0.8
51,2,g0,0.8
52,2,g0,0.8
53,1,g0,0.8
54,11,g0,0.8
55,0,g0,0.8
56,4,g0,0.8
57,1,g0,0.8
58,3,g0,0.8
59,2,g0,0.8
60,1,g0,0.8
61,4,g0,0.8
62,5,g0,0.8
63,7,g0,0.8
64,2,g0,0.8
65,1,g0,0.8
66,0,g0,0.8
67,3,g0,0.8
68,3,g0,0.8
69,3,g0,0.8
70,3,g0,0.8
71,0,g0,0.8
72,4,g0,0.8
73,4,g0,0.8
74,4,g0,0.8
75,3,g0,0.8
76,4,g0,0.8
77,5,g0,0.8
78,5,g0,0.8
79,1,g0,0.8
80,9,g0,0.8
81,0,g0,0.8
82,5,g0,0.8
83,3,g0,0.8
84,3,g0,0.8
85,0,g0,0.8
86,5,g0,0.8
87,0,g0,0.8
88,1,g0,0.8
89,4,g0,0.8
90,11,g0,0.8
91,3,g0,0.8
92,2,g0,0.8
93,0,g0,0.8
94,4,g0,0.8
95,8,g0,0.8
96,5,g0,0.8
97,0,g0,0.8
98,3,g0,0.8
99,5,g0,0.8
100,3,g0,0.8
101,1,g0,0.8
102,3,g0,0.8
103,2,g0,0.8
104,3,g0,0.8
105,4,g0,0.8
106,4,g0,0.8
107,3,g0,0.8
108,5,g0,0.8
109,3,g0,0.8
110,1,g0,0.8
111,6,g0,0.8
112,2,g0,0.8
113,4,g0,0.8
114,5,g0,0.8
115,6,g0,0.8
116,5,g0,0.8
117,9,g0,0.8
118,4,g0,0.8
119,0,g0,0.8
120,1,g0,0.8
121,3,g0,0.8
122,10,g0,0.8
123,3,g0,0.8
124,0,g0,0.8
125,4,g0,0.8
126,3,g0,0.8
127,2,g0,0.8
128,3,g0,0.8
129,6,g0,0.8
130,5,g0,0.8
131,0,g0,0.8
132,5,g0,0.8
133,0,g0,0.8
134,10,g0,0.8
135,3,g0,0.8
136,3,g0,0.8
137,3,g0,0.8
138,4,g0,0.8
139,3,g0,0.8
140,5,g0,0.8
141,0,g0,0.8
142,7,g0,0.8
143,5,g0,0.8
144,5,g0,0.8
145,7,g0,0.8
146,1,g0,0.8
147,10,g0,0.8
148,5,g0,0.8
149,4,g0,0.8
150,5,g0,0.8
151,1,g0,0.8
152,4,g0,0.8
153,2,g0,0.8
154,9,g0,0.8
155,4,g0,0.8
156,0,g0,0.8
157,1,g0,0.8
158,6,g0,0.8
159,6,g0,0.8
160,9,g0,0.8
161,4,g0,0.8
162,4,g0,0.8
163,10,g0,0.8
164,1,g0,0.8
165,3,g0,0.8
166,3,g0,0.8
167,1,g0,0.8
168,1,g0,0.8
169,3,g0,0.8
170,11,g0,0.8
171,7,g0,0.8
172,4,g0,0.8
173,4,g0,0.8
174,1,g0,0.8
175,6,g0,0.8
176,1,g0,0.8
177,5,g0,0.8
178,3,g0,0.8
179,5,g0,0.8
180,5,g0,0.8
181,4,g0,0.8
182,1,g0,0.8
183,9,g0,0.8
184,1,g0,0.8
185,1,g0,0.8
186,2,g0,0.8
187,2,g0,0.8
188,10,g0,0.8
189,4,g0,0.8
190,2,g0,0.8
191,3,g0,0.8
192,1,g0,0.8
193,2,g0,0.8
194,5,g0,0.8
195,4,g0,0.8
196,2,g0,0.8
197,3,g0,0.8
198,0,g0,0.8
199,0,g0,0.8
200,0,g0,0.8
201,1,g0,0.8
202,4,g0,0.8
203,3,g0,0.8
204,3,g0,0.8
205,4,g0,0.8
206,8,g0,0.8
207,1,g0,0.8
208,11,g0,0.8
209,4,g0,0.8
210,0,g0,0.8
211,4,g0,0.8
212,5,g0,0.8
213,0,g0,0.8
214,4,g0,0.8
215,0,g0,0.8
216,2,g0,0.8
217,4,g0,0.8
218,0,g0,0.8
219,8,g0,0.8
220,11,g0,0.8
221,9,g0,0.8
222,0,g0,0.8
223,1,g0,0.8
224,2,g0,0.8
225,1,g0,0.8
226,3,g0,0.8
227,1,g0,0.8
228,5,g0,0.8
229,0,g0,0.8
230,0,g0,0.8
231,7,g0,0.8
232,6,g0,0.8
233,3,g0,0.8
234,2,g0,0.8
235,10,g0,0.8
236,2,g0,0.8
237,5,g0,0.8
238,0,g0,0.8
239,2,g0,0.8
240,5,g0,0.8
241,0,g0,0.8
242,2,g0,0.8
243,4,g0,0.8
244,0,g0,0.8
245,2,g0,0.8
246,5,g0,0.8
247,0,g0,0.8
248,4,g0,0.8
249,3,g0,0.8
250,0,g0,0.8
251,1,g0,0.8
252,3,g0,0.8
253,5,g0,0.8
254,0,g0,0.8
255,5,g0,0.8
256,3,g0,0.8
257,1,g0,0.8
258,4,g0,0.8
259,3,g0,0.8
260,1,g0,0.8
261,2,g0,0.8
262,10,g0,0.8
263,0,g0,0.8
264,4,g0,0.8
265,7,g0,0.8
266,9,g0,0.8
267,4,g0,0.8
268,3,g0,0.8
269,5,g0,0.8
270,3,g0,0.8
271,1,g0,0.8
272,1,g0,0.8
273,5,g0,0.8
274,3,g0,0.8
275,10,g0,0.8
276,1,g0,0.8
277,3,g0,0.8
278,9,g0,0.8
279,11,g0,0.8
280,6,g0,0.8
281,1,g0,0.8
282,2,g0,0.8
283,3,g0,0.8
284,11,g0,0.8
285,8,g0,0.8
286,5,g0,0.8
287,6,g0,0.8
288,1,g0,0.8
289,0,g0,0.8
290,10,g0,0.8
291,3,g0,0.8
292,8,g0,0.8
293,0,g0,0.8
294,1,g0,0.8
295,0,g0,0.8
296,2,g0,0.8
297,3,g0,0.8
298,5,g0,0.8
299,7,g0,0.8
300,1,g0,0.8
301,0,g0,0.8
302,10,g0,0.8
303,6,g0,0.8
304,1,g0,0.8
305,0,g0,0.8
306,2,g0,0.8
307,0,g0,0.8
308,1,g0,0.8
309,8,g0,0.8
310,3,g0,0.8
311,4,g0,0.8
312,3,g0,0.8
313,5,g0,0.8
314,3,g0,0.8
315,2,g0,0.8
316,9,g0,0.8
317,4,g0,0.8
318,0,g0,0.8
319,5,g0,0.8
320,2,g0,0.8
321,5,g0,0.8
322,0,g0,0.8
323,7,g0,0.8
324,7,g0,0.8
325,3,g0,0.8
326,0,g0,0.8
327,4,g0,0.8
328,5,g0,0.8
329,10,g0,0.8
330,9,g0,0.8
331,2,g0,0.8
332,3,g0,0.8
333,5,g0,0.8
334,2,g0,0.8
335,5,g0,0.8
336,2,g0,0.8
337,11,g0,0.8
338,3,g0,0.8
339,3,g0,0.8
340,2,g0,0.8
341,3,g0,0.8
342,5,g0,0.8
343,1,g0,0.8
344,6,g0,0.8
345,0,g0,0.8
346,4,g0,0.8
347,2,g0,0.8
348,4,g0,0.8
349,9,g0,0.8
350,11,g1,0.8
351,6,g1,0.8
352,10,g1,0.8
353,1,g1,0.8
354,9,g1,0.8
355,6,g1,0.8
356,10,g1,0.8
357,11,g1,0.8
358,8,g1,0.8
359,3,g1,0.8
360,8,g1,0.8
361,7,g1,0.8
362,7,g1,0.8
363,6,g1,0.8
364,10,g1,0.8
365,4,g1,0.8
366,7,g1,0.8
367,6,g1,0.8
368,11,g1,0.8
369,5,g1,0.8
370,10,g1,0.8
371,6,g1,0.8
372,11,g1,0.8
373,9,g1,0.8
374,5,g1,0.8
375,0,g1,0.8
376,4,g1,0.8
377,9,g1,0.8
378,8,g1,0.8
379,6,g1,0.8
380,8,g1,0.8
381,2,g1,0.8
382,11,g1,0.8
383,11,g1,0.8
384,6,g1,0.8
385,7,g1,0.8
386,7,g1,0.8
387,9,g1,0.8
388,8,g1,0.8
389,7,g1,0.8
390,10,g1,0.8
391,10,g1,0.8
392,3,g1,0.8
393,9,g1,0.8
394,7,g1,0.8
395,9,g1,0.8
396,11,g1,0.8
397,9,g1,0.8
398,11,g1,0.8
399,6,g1,0.8
400,2,g1,0.8
401,8,g1,0.8
402,0,g1,0.8
403,10,g1,0.8
404,7,g1,0.8
405,11,g1,0.8
406,11,g1,0.8
407,10,g1,0.8
408,9,g1,0.8
409,8,g1,0.8
410,11,g1,0.8
411,6,g1,0.8
412,7,g1,0.8
413,9,g1,0.8
414,7,g1,0.8
415,6,g1,0.8
416,6,g1,0.8
417,4,g1,0.8
418,11,g1,0.8
419,3,g1,0.8
420,11,g1,0.8
421,4,g1,0.8
422,10,g1,0.8
423,1,g1,0.8
424,11,g1,0.8
425,8,g1,0.8
426,8,g1,0.8
427,10,g1,0.8
428,3,g1,0.8
429,8,g1,0.8
430,9,g1,0.8
431,6,g1,0.8
432,5,g1,0.8
433,7,g1,0.8
434,11,g1,0.8
435,10,g1,0.8
436,8,g1,0.8
437,7,g1,0.8
