id,node,group,tolerance
0,23,g0,0.8
1,87,g0,0.8
2,64,g0,0.8
3,56,g0,0.8
4,9,g0,0.8
5,9,g0,0.8
6,3,g0,0.8
7,72,g0,0.8
8,56,g0,0.8
9,63,g0,0.8
10,1,g0,0.8
11,92,g0,0.8
12,70,g0,0.8
13,13,g0,0.8
14,11,g0,0.8
15,11,g0,0.8
16,19,g0,0.8
17,51,g0,0.8
18,32,g0,0.8
19,18,g0,0.8
20,56,g0,0.8
21,8,g0,0.8
22,18,g0,0.8
23,22,g0,0.8
24,39,g0,0.8
25,67,g0,0.8
26,12,g0,0.8
27,50,g0,0.8
28,55,g0,0.8
29,2,g0,0.8
30,56,g0,0.8
31,10,g0,0.8
32,4,g0,0.8
33,87,g0,0.8
34,91,g0,0.8
35,69,g0,0.8
36,19,g0,0.8
37,6,g0,0.8
38,61,g0,0.8
39,35,g0,0.8
40,7,g0,0.8
41,48,g0,0.8
42,2,g0,0.8
43,77,g0,0.8
44,16,g0,0.8
45,60,g0,0.8
46,19,g0,0.8
47,51,g0,0.8
48,52,g0,0.8
49,11,g0,0.8
50,92,g0,0.8
51,67,g0,0.8
52,84,g0,0.8
53,74,g0,0.8
54,56,g0,0.8
55,80,g0,0.8
56,5,g0,0.8
57,12,g0,0.8
58,2,g0,0.8
59,20,g0,0.8
60,24,g0,0.8
61,16,g0,0.8
62,70,g0,0.8
63,22,g0,0.8
64,17,g0,0.8
65,52,g0,0.8
66,8,g0,0.8
67,68,g0,0.8
68,4,g0,0.8
69,96,g0,0.8
70,67,g0,0.8
71,12,g0,0.8
72,0,g0,0.8
73,69,g0,0.8
74,62,g0,0.8
75,64,g0,0.8
76,66,g0,0.8
77,4,g0,0.8
78,22,g0,0.8
79,7,g0,0.8
80,72,g0,0.8
81,57,g0,0.8
82,20,g0,0.8
83,3,g0,0.8
84,19,g0,0.8
85,20,g0,0.8
86,64,g0,0.8
87,58,g0,0.8
88,74,g0,0.8
89,43,g0,0.8
90,7,g0,0.8
91,63,g0,0.8
92,66,g0,0.8
93,53,g0,0.8
94,66,g0,0.8
95,48,g0,0.8
96,51,g0,0.8
97,31,g0,0.8
98,1,g0,0.8
99,6,g0,0.8
100,1,g0,0.8
101,58,g0,0.8
102,19,g0,0.8
103,50,g0,0.8
104,76,g0,0.8
105,15,g0,0.8
106,27,g0,0.8
107,65,g0,0.8
108,14,g0,0.8
109,4,g0,0.8
110,18,g0,0.8
111,10,g0,0.8
112,82,g0,0.8
113,69,g0,0.8
114,58,g0,0.8
115,73,g0,0.8
116,68,g0,0.8
117,11,g0,0.8
118,74,g0,0.8
119,52,g0,0.8
120,69,g0,0.8
121,74,g0,0.8
122,19,g0,0.8
123,6,g0,0.8
124,14,g0,0.8
125,31,g0,0.8
126,69,g0,0.8
127,72,g0,0.8
128,0,g0,0.8
129,50,g0,0.8
130,29,g0,0.8
131,13,g0,0.8
132,7,g0,0.8
133,21,g0,0.8
134,85,g0,0.8
135,20,g0,0.8
136,51,g0,0.8
137,62,g0,0.8
138,22,g0,0.8
139,92,g0,0.8
140,90,g0,0.8
141,15,g0,0.8
142,49,g0,0.8
143,18,g0,0.8
144,17,g0,0.8
145,2,g0,0.8
146,56,g0,0.8
147,50,g0,0.8
148,3,g0,0.8
149,17,g0,0.8
150,77,g0,0.8
151,14,g0,0.8
152,9,g0,0.8
153,47,g0,0.8
154,96,g0,0.8
155,15,g0,0.8
156,60,g0,0.8
157,66,g0,0.8
158,14,g0,0.8
159,64,g0,0.8
160,22,g0,0.8
161,58,g0,0.8
162,58,g0,0.8
163,52,g0,0.8
164,5,g0,0.8
165,70,g0,0.8
166,20,g0,0.8
167,11,g0,0.8
168,2,g0,0.8
169,55,g0,0.8
170,61,g0,0.8
171,1,g0,0.8
172,50,g0,0.8
173,14,g0,0.8
174,59,g0,0.8
175,10,g0,0.8
176,61,g0,0.8
177,24,g0,0.8
178,84,g0,0.8
179,8,g0,0.8
180,21,g0,0.8
181,7,g0,0.8
182,81,g0,0.8
183,73,g0,0.8
184,16,g0,0.8
185,59,g0,0.8
186,69,g0,0.8
187,53,g0,0.8
188,51,g0,0.8
189,15,g0,0.8
190,5,g0,0.8
191,74,g0,0.8
192,75,g0,0.8
193,58,g0,0.8
194,21,g0,0.8
195,21,g0,0.8
196,64,g0,0.8
197,74,g0,0.8
198,74,g0,0.8
199,67,g0,0.8
200,58,g0,0.8
201,5,g0,0.8
202,10,g0,0.8
203,74,g0,0.8
204,56,g0,0.8
