id,node,group,tolerance
0,38,g1,0.5
1,14,g1,0.5
2,20,g0,0.5
3,18,g0,0.5
4,10,g1,0.5
5,35,g0,0.5
6,2,g0,0.5
7,1,g1,0.5
8,29,g0,0.5
9,20,g1,0.5
10,21,g0,0.5
11,24,g0,0.5
12,41,g0,0.5
13,15,g0,0.5
14,46,g1,0.5
15,43,g1,0.5
16,2,g1,0.5
17,6,g0,0.5
18,38,g0,0.5
19,24,g1,0.5
20,49,g0,0.5
21,25,g0,0.5
22,19,g0,0.5
23,6,g1,0.5
24,7,g0,0.5
25,13,g0,0.5
26,49,g1,0.5
27,1,g0,0.5
28,41,g1,0.5
29,28,g1,0.5
30,25,g0,0.5
31,9,g1,0.5
32,13,g1,0.5
33,14,g0,0.5
34,22,g1,0.5
35,39,g1,0.5
36,44,g0,0.5
37,23,g0,0.5
38,44,g0,0.5
39,14,g0,0.5
40,24,g1,0.5
41,23,g0,0.5
42,7,g0,0.5
43,10,g0,0.5
44,7,g1,0.5
45,32,g1,0.5
46,41,g0,0.5
47,40,g1,0.5
48,8,g1,0.5
49,33,g0,0.5
50,22,g1,0.5
51,36,g1,0.5
52,39,g0,0.5
53,34,g0,0.5
54,36,g1,0.5
55,2,g1,0.5
56,25,g0,0.5
57,13,g0,0.5
58,8,g1,0.5
59,25,g0,0.5
60,12,g0,0.5
61,31,g1,0.5
62,31,g1,0.5
63,36,g0,0.5
64,44,g1,0.5
65,28,g0,0.5
66,31,g1,0.5
67,21,g1,0.5
68,41,g1,0.5
69,5,g0,0.5
70,43,g0,0.5
71,29,g1,0.5
72,27,g0,0.5
73,32,g0,0.5
74,26,g0,0.5
75,12,g1,0.5
76,38,g0,0.5
77,26,g0,0.5
78,36,g1,0.5
79,41,g0,0.5
80,14,g0,0.5
81,31,g1,0.5
82,40,g0,0.5
83,48,g0,0.5
84,11,g0,0.5
85,1,g1,0.5
86,36,g0,0.5
87,16,g0,0.5
88,1,g1,0.5
89,22,g0,0.5
90,32,g1,0.5
91,1,g1,0.5
92,25,g1,0.5
93,31,g1,0.5
94,10,g0,0.5
95,16,g1,0.5
96,23,g0,0.5
97,33,g1,0.5
98,10,g1,0.5
99,15,g1,0.5
100,5,g1,0.5
101,2,g1,0.5
102,35,g0,0.5
103,2,g1,0.5
104,19,g1,0.5
105,40,g1,0.5
106,38,g1,0.5
107,0,g1,0.5
108,24,g0,0.5
109,30,g1,0.5
110,34,g0,0.5
111,15,g1,0.5
112,48,g0,0.5
113,47,g1,0.5
114,4,g1,0.5
115,8,g0,0.5
116,18,g1,0.5
117,2,g1,0.5
118,32,g1,0.5
119,10,g1,0.5
120,35,g1,0.5
121,19,g1,0.5
122,47,g0,0.5
123,34,g1,0.5
124,17,g0,0.5
125,17,g0,0.5
126,34,g1,0.5
127,40,g0,0.5
128,3,g0,0.5
129,20,g0,0.5
130,7,g1,0.5
131,16,g0,0.5
132,47,g0,0.5
133,21,g0,0.5
134,45,g1,0.5
135,37,g0,0.5
136,7,g1,0.5
137,33,g0,0.5
138,32,g1,0.5
139,32,g0,0.5
140,47,g0,0.5
141,34,g1,0.5
142,16,g1,0.5
143,29,g1,0.5
144,5,g0,0.5
145,40,g1,0.5
146,28,g0,0.5
147,30,g1,0.5
148,32,g0,0.5
149,20,g0,0.5
150,32,g0,0.5
151,17,g1,0.5
152,30,g1,0.5
153,2,g1,0.5
154,23,g0,0.5
155,46,g1,0.5
156,1,g0,0.5
157,41,g1,0.5
158,16,g1,0.5
159,8,g1,0.5
160,47,g1,0.5
161,41,g1,0.5
162,34,g0,0.5
163,23,g1,0.5
164,6,g1,0.5
165,44,g0,0.5
166,7,g1,0.5
167,15,g0,0.5
168,22,g0,0.5
169,33,g0,0.5
170,22,g1,0.5
171,24,g0,0.5
172,21,g1,0.5
173,21,g0,0.5
174,41,g1,0.5
175,42,g0,0.5
176,32,g1,0.5
177,43,g1,0.5
178,38,g0,0.5
179,44,g0,0.5
180,29,g1,0.5
181,39,g1,0.5
182,12,g1,0.5
183,41,g0,0.5
184,16,g0,0.5
185,18,g0,0.5
186,25,g0,0.5
187,22,g0,0.5
188,11,g0,0.5
189,0,g0,0.5
190,31,g1,0.5
191,47,g0,0.5
192,44,g0,0.5
193,15,g1,0.5
194,4,g1,0.5
195,2,g0,0.5
196,15,g0,0.5
197,21,g0,0.5
198,13,g0,0.5
199,46,g0,0.5
200,45,g1,0.5
201,4,g0,0.5
202,25,g1,0.5
203,20,g0,0.5
204,32,g0,0.5
205,36,g0,0.5
206,9,g1,0.5
207,35,g0,0.5
208,30,g0,0.5
209,18,g1,0.5
210,0,g1,0.5
211,44,g0,0.5
212,23,g1,0.5
213,1,g0,0.5
214,31,g1,0.5
215,23,g1,0.5
216,34,g1,0.5
217,32,g1,0.5
218,42,g1,0.5
219,2,g1,0.5
220,39,g1,0.5
221,43,g0,0.5
222,11,g0,0.5
223,1,g0,0.5
224,49,g1,0.5
225,16,g1,0.5
226,28,g1,0.5
227,25,g0,0.5
228,40,g0,0.5
229,49,g1,0.5
230,28,g0,0.5
231,24,g1,0.5
