id,node,group,tolerance
0,6,g1,0.5
1,10,g1,0.5
2,4,g0,0.5
3,2,g0,0.5
4,10,g1,0.5
5,3,g0,0.5
6,2,g0,0.5
7,1,g1,0.5
8,5,g0,0.5
9,11,g0,0.5
10,11,g1,0.5
11,11,g0,0.5
12,10,g1,0.5
13,9,g0,0.5
14,11,g0,0.5
15,2,g0,0.5
16,3,g1,0.5
17,2,g1,0.5
18,6,g0,0.5
19,6,g0,0.5
20,8,g1,0.5
21,1,g0,0.5
22,9,g0,0.5
23,3,g0,0.5
24,11,g0,0.5
25,7,g0,0.5
26,0,g0,0.5
27,7,g1,0.5
28,5,g0,0.5
29,3,g0,0.5
30,1,g1,0.5
31,1,g0,0.5
32,3,g1,0.5
33,7,g1,0.5
34,11,g0,0.5
35,7,g1,0.5
36,1,g1,0.5
37,7,g0,0.5
38,11,g1,0.5
39,8,g0,0.5
40,0,g0,0.5
41,8,g1,0.5
42,11,g0,0.5
43,10,g0,0.5
44,7,g1,0.5
45,0,g1,0.5
46,9,g0,0.5
47,8,g1,0.5
48,8,g1,0.5
49,1,g0,0.5
50,6,g0,0.5
51,7,g1,0.5
52,11,g1,0.5
53,10,g1,0.5
54,2,g0,0.5
55,2,g1,0.5
56,9,g0,0.5
57,6,g0,0.5
58,9,g0,0.5
59,2,g0,0.5
60,6,g0,0.5
61,3,g1,0.5
62,6,g1,0.5
63,10,g0,0.5
64,6,g0,0.5
65,5,g1,0.5
66,9,g1,0.5
67,8,g0,0.5
68,11,g1,0.5
69,11,g0,0.5
70,10,g0,0.5
71,6,g1,0.5
72,6,g1,0.5
73,0,g0,0.5
74,8,g1,0.5
75,8,g0,0.5
76,5,g1,0.5
77,8,g0,0.5
78,0,g0,0.5
79,11,g0,0.5
80,10,g0,0.5
81,7,g1,0.5
82,0,g0,0.5
83,9,g1,0.5
84,6,g0,0.5
85,0,g0,0.5
86,7,g0,0.5
87,0,g1,0.5
88,11,g0,0.5
89,4,g0,0.5
90,0,g0,0.5
91,1,g1,0.5
92,9,g1,0.5
93,6,g1,0.5
94,10,g0,0.5
95,0,g1,0.5
96,7,g0,0.5
97,1,g1,0.5
98,10,g1,0.5
99,0,g0,0.5
100,10,g0,0.5
101,2,g1,0.5
102,10,g0,0.5
103,9,g1,0.5
104,2,g0,0.5
105,6,g0,0.5
106,0,g0,0.5
107,6,g1,0.5
108,0,g1,0.5
109,8,g0,0.5
110,6,g1,0.5
111,9,g0,0.5
112,11,g0,0.5
113,8,g1,0.5
114,0,g0,0.5
115,11,g1,0.5
116,10,g0,0.5
117,8,g0,0.5
118,2,g1,0.5
119,5,g1,0.5
120,7,g1,0.5
121,0,g0,0.5
122,5,g1,0.5
123,2,g0,0.5
124,8,g1,0.5
125,1,g0,0.5
126,1,g0,0.5
127,2,g1,0.5
128,8,g0,0.5
129,3,g0,0.5
130,4,g0,0.5
131,7,g1,0.5
132,6,g1,0.5
133,0,g1,0.5
134,10,g0,0.5
135,6,g0,0.5
136,5,g1,0.5
137,2,g1,0.5
138,10,g0,0.5
139,4,g1,0.5
140,11,g1,0.5
141,0,g0,0.5
142,2,g1,0.5
143,0,g0,0.5
144,11,g1,0.5
145,4,g1,0.5
146,11,g0,0.5
147,7,g0,0.5
148,4,g1,0.5
149,11,g1,0.5
150,4,g0,0.5
151,0,g0,0.5
152,1,g1,0.5
153,5,g1,0.5
154,7,g0,0.5
155,1,g1,0.5
156,5,g0,0.5
157,10,g0,0.5
158,9,g1,0.5
159,0,g0,0.5
160,5,g0,0.5
161,9,g1,0.5
162,2,g0,0.5
163,7,g1,0.5
164,9,g0,0.5
165,3,g1,0.5
166,0,g0,0.5
167,11,g1,0.5
168,11,g1,0.5
169,6,g1,0.5
170,2,g0,0.5
171,5,g1,0.5
172,5,g0,0.5
173,9,g1,0.5
174,5,g1,0.5
175,4,g1,0.5
176,4,g0,0.5
177,11,g1,0.5
178,3,g1,0.5
179,3,g0,0.5
180,2,g1,0.5
